conversion_id,click_id,timestamp,revenue,status,campaign_id
464,9838,2026-01-12 05:29:16.091682,24.0,approved,34
465,4002,2026-01-23 09:13:16.091683,12.64,approved,31
466,5472,2026-02-05 10:35:16.091685,32.89,approved,34
467,6943,2026-02-10 12:36:16.091686,33.02,rejected,37
468,8231,2025-12-19 05:21:16.091687,13.16,approved,34
469,2400,2025-12-22 01:51:16.091689,35.18,approved,45
470,8705,2026-01-12 08:54:16.091690,42.97,approved,37
471,8770,2026-02-12 11:35:16.091692,29.94,approved,1
472,1124,2026-02-06 01:11:16.091693,6.32,approved,15
473,8664,2026-01-09 18:03:16.091694,16.7,approved,31
474,8154,2026-01-30 22:13:16.091696,5.09,approved,14
475,494,2026-01-10 15:11:16.091697,15.45,approved,44
476,3282,2026-01-08 09:50:16.091699,10.99,approved,34
477,8602,2026-02-20 03:29:16.091700,27.95,rejected,1
478,7323,2026-02-11 17:00:16.091701,21.47,approved,35
479,2133,2026-02-14 10:40:16.091703,36.27,approved,11
480,5620,2025-12-28 16:07:16.091704,18.47,approved,17
481,243,2025-12-30 20:34:16.091706,8.16,approved,5
482,9756,2026-01-08 17:16:16.091707,12.18,approved,17
483,9192,2025-12-21 17:40:16.091709,27.52,approved,18
484,4802,2026-02-01 21:33:16.091710,22.77,approved,25
485,7269,2026-01-03 11:16:16.091711,2.61,approved,35
486,1551,2026-01-14 22:03:16.091713,10.89,approved,47
487,9070,2026-01-01 10:53:16.091714,15.19,approved,16
488,8183,2026-01-28 19:12:16.091716,36.41,approved,47
489,2686,2026-02-19 10:06:16.091717,36.66,approved,49
490,4771,2026-01-15 07:22:16.091718,35.05,approved,23
491,1857,2026-01-13 13:13:16.091720,41.01,rejected,40
492,2541,2025-12-20 10:28:16.091722,43.76,rejected,21
493,5978,2025-12-25 19:00:16.091724,4.02,approved,29
494,469,2026-01-05 16:46:16.091725,24.91,approved,46
495,1371,2026-01-05 00:20:16.091727,7.87,approved,36
496,8421,2026-01-18 08:01:16.091728,18.03,rejected,10
497,7520,2026-01-24 14:39:16.091729,33.33,approved,20
498,31,2025-12-19 17:07:16.091731,30.28,rejected,7
499,6121,2026-01-19 15:55:16.091732,6.86,approved,30
500,6359,2026-02-15 00:00:16.091734,37.98,rejected,29
501,8514,2026-02-15 12:11:16.091735,39.46,approved,1
502,3597,2026-01-13 17:31:16.091736,7.39,rejected,21
503,3241,2026-01-23 03:22:16.091738,30.98,rejected,7
504,6673,2026-02-18 07:33:16.091739,47.29,approved,44
505,6463,2026-01-12 23:54:16.091741,5.15,approved,4
506,4951,2026-02-15 18:14:16.091742,8.65,approved,39
507,3669,2025-12-22 10:35:16.091744,38.39,rejected,15
508,8014,2026-02-12 08:58:16.091745,17.18,approved,34
509,4783,2025-12-29 11:43:16.091746,47.8,approved,2
510,3171,2026-01-13 19:28:16.091748,31.41,approved,37
511,6166,2025-12-16 06:51:16.091749,24.42,approved,3
512,3450,2026-01-23 17:01:16.091751,17.21,approved,48
513,175,2026-02-08 09:30:16.091752,12.34,approved,4
514,818,2026-02-20 10:21:16.091754,32.68,approved,47
515,9488,2025-12-19 05:06:16.091755,29.81,approved,49
516,7963,2026-02-08 07:37:16.091756,18.22,approved,43
517,6367,2026-01-01 20:00:16.091758,45.93,approved,36
518,9545,2026-01-09 03:37:16.091759,38.21,rejected,27
519,5468,2026-02-11 04:00:16.091761,13.37,approved,4
520,1365,2025-12-18 23:21:16.091762,47.2,approved,36
521,191,2026-02-15 19:36:16.091764,37.9,approved,19
522,1958,2026-01-09 22:20:16.091765,44.91,approved,34
523,6706,2026-02-14 12:36:16.091767,7.24,approved,16
524,8189,2026-01-31 01:01:16.091768,2.13,approved,45
525,2009,2026-01-11 23:06:16.091770,24.9,approved,40
526,4227,2026-01-02 04:53:16.091771,22.68,approved,22
527,1784,2026-01-09 04:23:16.091773,43.56,approved,32
528,8978,2026-02-15 20:59:16.091774,9.02,approved,2
529,6609,2025-12-31 09:58:16.091775,1.67,approved,17
530,5836,2026-02-05 15:58:16.091777,26.7,approved,23
531,8846,2025-12-26 11:43:16.091779,9.29,approved,44
532,7210,2026-01-28 06:29:16.091780,2.95,approved,46
533,4243,2026-02-20 00:07:16.091782,1.6,approved,12
534,373,2026-01-09 09:57:16.091783,7.55,approved,13
535,1632,2026-01-23 14:53:16.091785,19.1,rejected,10
536,8122,2026-01-13 21:54:16.091786,44.26,approved,4
537,7057,2026-01-25 00:06:16.091787,38.15,approved,7
538,675,2026-01-18 02:14:16.091789,26.74,approved,2
539,3209,2026-01-09 14:19:16.091790,21.8,approved,15
540,4170,2025-12-28 20:59:16.091792,23.06,approved,36
541,7567,2026-02-08 09:17:16.091793,44.29,approved,9
542,3628,2026-02-12 06:42:16.091795,36.37,approved,24
543,1596,2026-02-04 04:24:16.091796,9.01,approved,6
544,2828,2026-02-17 09:07:16.091798,47.02,approved,49
545,9621,2026-02-09 11:40:16.091800,38.76,approved,7
546,926,2025-12-19 23:00:16.091801,2.19,approved,16
547,9743,2026-01-18 10:03:16.091802,25.36,approved,17
548,5152,2026-01-25 01:15:16.091804,32.81,approved,30
549,7876,2026-01-03 17:50:16.091805,3.52,approved,8
550,8489,2026-02-18 09:08:16.091806,17.98,approved,3
551,8603,2025-12-31 02:01:16.091808,32.59,approved,25
552,4739,2025-12-29 17:04:16.091809,40.9,approved,29
553,7410,2026-01-11 23:37:16.091811,48.87,rejected,21
554,6272,2026-01-07 18:20:16.091812,6.52,approved,6
555,7824,2026-01-29 07:40:16.091814,31.8,approved,23
556,1426,2026-02-16 19:06:16.091815,44.69,approved,11
557,4331,2025-12-19 08:49:16.091816,35.99,approved,6
558,9078,2026-01-04 23:19:16.091818,31.8,approved,27
559,255,2026-02-16 01:26:16.091819,11.11,approved,27
560,3369,2026-02-15 01:39:16.091821,40.86,approved,13
561,845,2026-01-08 19:24:16.091822,28.34,rejected,9
562,9210,2026-02-10 11:54:16.091823,6.02,approved,8
563,3647,2025-12-16 10:26:16.091825,46.81,approved,45
564,4979,2026-01-28 11:04:16.091826,49.43,rejected,27
565,6887,2026-01-28 21:44:16.091827,27.11,rejected,32
566,7849,2026-01-21 21:34:16.091829,38.94,approved,29
567,7687,2026-01-02 13:13:16.091830,29.37,approved,46
568,2287,2026-01-23 21:25:16.091832,21.4,approved,33
569,9217,2026-02-08 16:32:16.091833,20.75,approved,5
570,1547,2026-01-02 20:03:16.091835,48.23,approved,38
571,138,2025-12-17 13:02:16.091836,18.75,rejected,9
572,866,2026-01-30 16:46:16.091838,24.78,approved,13
573,9469,2026-02-14 23:30:16.091839,12.8,approved,33
574,5041,2026-01-17 06:05:16.091841,13.04,approved,30
575,3591,2025-12-31 12:17:16.091842,18.13,approved,25
576,6748,2026-01-06 21:39:16.091843,46.28,approved,6
577,5580,2026-01-01 13:45:16.091845,20.13,rejected,39
578,9744,2026-02-09 03:49:16.091846,27.84,rejected,10
579,4843,2026-01-23 22:58:16.091848,27.51,approved,36
580,6689,2026-02-14 14:47:16.091849,29.37,approved,48
581,3297,2026-01-11 16:02:16.091851,41.09,approved,19
582,4261,2026-01-11 13:52:16.091852,45.11,rejected,11
583,9002,2025-12-20 06:29:16.091853,10.83,approved,17
584,44,2026-01-24 02:16:16.091855,43.09,approved,2
585,1713,2026-01-21 11:32:16.091856,27.61,approved,7
586,9136,2026-01-27 00:50:16.091858,46.26,approved,41
587,2320,2026-01-04 23:30:16.091860,45.85,approved,31
588,1653,2026-02-05 13:17:16.091864,19.78,approved,31
589,699,2026-01-15 11:12:16.091866,32.77,approved,46
590,5363,2025-12-26 05:54:16.091869,43.63,rejected,17
591,8225,2026-02-03 17:21:16.091871,19.54,approved,15
592,5469,2026-02-08 17:56:16.091873,2.67,approved,7
593,8411,2026-01-18 10:32:16.091875,18.31,approved,30
594,6010,2026-01-11 20:08:16.091880,18.59,approved,39
595,8906,2026-02-18 21:21:16.091883,40.43,rejected,14
596,1070,2026-01-08 07:15:16.091885,15.83,approved,31
597,229,2026-01-13 00:11:16.091887,44.75,approved,9
598,3187,2026-01-02 21:27:16.091889,27.66,approved,9
599,2711,2026-02-02 09:39:16.091892,29.51,approved,49
600,3165,2026-02-17 13:10:16.091894,40.45,approved,2
601,8755,2026-01-31 13:00:16.091896,7.16,approved,44
602,8511,2025-12-28 08:49:16.091899,1.39,rejected,22
603,8948,2026-02-05 18:48:16.091901,3.3,approved,16
604,1686,2025-12-22 11:29:16.091902,2.02,approved,2
605,2226,2026-01-16 16:21:16.091904,35.14,approved,15
606,1486,2025-12-18 01:30:16.091905,12.63,approved,6
607,9778,2026-01-26 10:13:16.091907,42.94,rejected,23
608,1112,2025-12-17 07:16:16.091908,44.2,approved,28
609,3126,2026-01-03 08:46:16.091910,18.13,approved,43
610,9104,2025-12-30 13:56:16.091911,10.14,approved,17
611,4613,2025-12-19 22:48:16.091912,25.19,approved,36
612,5247,2026-01-27 23:41:16.091914,40.88,approved,19
613,3386,2025-12-25 17:49:16.091915,34.4,approved,5
614,9818,2026-01-15 22:01:16.091917,1.77,approved,23
615,4913,2026-01-18 23:19:16.091918,0.85,approved,44
616,9265,2026-01-20 21:31:16.091920,6.13,approved,19
617,5669,2026-01-30 01:20:16.091921,17.17,approved,1
618,8613,2026-01-29 22:47:16.091923,27.08,approved,27
619,9301,2025-12-24 20:34:16.091924,40.97,approved,43
620,8364,2026-01-28 06:17:16.091926,7.57,approved,25
621,5081,2025-12-20 04:26:16.091927,8.05,approved,6
622,4380,2025-12-16 11:56:16.091928,43.25,approved,36
623,5642,2026-02-21 11:16:16.091930,46.24,approved,17
624,3095,2026-01-19 12:20:16.091931,27.79,approved,12
625,651,2026-01-24 08:05:16.091933,39.35,rejected,25
626,9495,2026-01-29 06:47:16.091934,17.46,approved,10
627,1196,2025-12-23 10:59:16.091935,47.34,rejected,46
628,415,2026-02-07 15:36:16.091937,45.29,approved,39
629,5713,2026-02-13 23:07:16.091938,42.56,approved,24
630,5788,2025-12-19 17:51:16.091940,1.14,approved,11
631,136,2026-02-12 07:31:16.091941,26.4,rejected,24
632,3293,2026-01-21 10:55:16.091943,1.82,approved,3
633,9583,2026-02-17 23:15:16.091944,34.03,rejected,40
634,4507,2026-02-17 03:45:16.091946,9.58,approved,20
635,3840,2026-02-15 00:46:16.091947,32.15,approved,23
636,2532,2026-01-30 11:00:16.091948,5.35,approved,5
637,178,2026-02-20 04:37:16.091950,37.95,approved,36
638,4186,2026-01-30 16:21:16.091951,36.46,approved,13
639,5885,2026-01-28 19:40:16.091953,0.73,approved,36
640,164,2025-12-24 10:19:16.091954,39.71,approved,6
641,2144,2026-01-09 14:51:16.091956,8.61,rejected,2
642,5918,2026-02-10 17:00:16.091957,5.91,approved,29
643,9821,2026-01-18 12:37:16.091958,25.26,approved,5
644,5651,2026-01-13 03:54:16.091960,29.71,approved,15
645,2011,2025-12-21 18:13:16.091961,5.6,approved,8
646,1224,2026-02-05 11:32:16.091963,15.59,approved,34
647,401,2026-01-20 03:26:16.091964,20.69,approved,37
648,4094,2025-12-21 00:12:16.091965,47.21,approved,26
649,891,2026-01-31 00:40:16.091967,12.94,approved,9
650,833,2026-01-05 00:45:16.091968,13.39,approved,8
651,8167,2026-01-16 00:21:16.091970,33.14,approved,14
652,8745,2026-02-10 09:21:16.091971,36.49,rejected,48
653,7832,2026-02-10 16:50:16.091972,1.04,rejected,25
654,6442,2026-02-12 20:11:16.091974,7.13,approved,34
655,3496,2026-02-16 03:21:16.091975,18.21,rejected,3
656,859,2026-01-13 05:23:16.091977,31.78,approved,32
657,9213,2026-01-17 01:06:16.091978,7.14,approved,36
658,5361,2025-12-25 22:22:16.091979,18.17,rejected,47
659,4512,2026-02-09 05:01:16.091981,4.47,approved,5
660,7993,2026-02-13 04:51:16.091982,28.77,approved,15
661,918,2026-02-21 16:12:16.091983,21.61,rejected,28
662,5964,2026-01-20 04:08:16.091985,39.51,approved,18
663,1764,2026-01-21 03:02:16.091986,28.91,approved,45
664,6604,2026-02-14 21:07:16.091988,33.13,approved,11
665,5126,2026-01-23 04:14:16.091989,33.72,rejected,10
666,935,2025-12-17 16:10:16.091990,29.69,rejected,4
667,485,2025-12-31 02:27:16.091992,1.3,approved,20
668,3403,2026-01-05 20:29:16.091993,41.69,rejected,5
669,129,2026-02-14 16:40:16.091995,45.88,approved,1
670,2263,2026-02-19 19:08:16.091996,26.94,approved,13
671,9133,2026-01-22 07:03:16.091997,6.05,approved,46
672,4463,2025-12-31 04:57:16.091999,32.91,approved,22
673,823,2025-12-21 02:01:16.092000,18.5,approved,48
674,6833,2026-01-09 13:24:16.092002,4.13,approved,13
675,9918,2026-02-22 04:19:16.092003,42.78,approved,15
676,7168,2026-02-01 08:51:16.092005,35.73,rejected,9
677,8672,2026-01-11 23:10:16.092006,40.34,approved,3
678,8357,2025-12-31 05:51:16.092007,39.91,approved,2
679,7613,2026-02-13 15:54:16.092009,18.21,approved,12
680,8223,2026-01-12 07:40:16.092010,24.37,approved,24
681,5792,2026-02-02 06:10:16.092012,12.07,rejected,18
682,5295,2026-01-07 06:21:16.092013,37.87,approved,36
683,5586,2026-02-20 13:04:16.092014,26.44,rejected,25
684,9231,2026-02-17 21:31:16.092016,32.68,rejected,15
685,6243,2026-01-09 16:40:16.092017,18.15,approved,1
686,2618,2026-01-11 05:30:16.092019,34.12,approved,8
687,2357,2026-01-17 09:13:16.092020,33.72,rejected,49
688,7192,2026-02-15 04:00:16.092022,38.62,approved,37
689,7368,2026-02-10 20:29:16.092024,8.19,rejected,7
690,1708,2025-12-28 04:14:16.092025,31.37,approved,35
691,8800,2026-01-30 16:46:16.092026,44.03,approved,38
692,8886,2025-12-19 11:45:16.092028,5.16,approved,45
693,9770,2026-02-01 09:11:16.092029,48.06,approved,16
694,626,2026-02-03 04:38:16.092031,10.79,approved,17
695,9832,2025-12-17 13:56:16.092032,46.86,approved,38
696,7765,2026-01-30 16:20:16.092033,43.47,approved,30
697,5490,2026-02-03 19:22:16.092035,38.62,approved,37
698,6692,2025-12-29 05:40:16.092036,10.87,approved,18
699,4804,2026-01-23 04:34:16.092038,11.21,approved,36
700,5599,2025-12-30 20:17:16.092039,13.34,approved,12
701,5204,2026-01-31 06:44:16.092041,40.62,approved,28
702,2729,2025-12-21 15:21:16.092042,9.79,approved,48
703,7493,2026-01-26 23:42:16.092044,29.25,approved,11
704,272,2026-01-03 12:03:16.092045,38.99,approved,43
705,9754,2025-12-22 18:02:16.092046,23.3,rejected,6
706,6983,2026-01-15 07:21:16.092048,42.12,rejected,26
707,6136,2026-01-14 20:29:16.092049,28.32,rejected,16
708,1035,2025-12-22 12:26:16.092051,29.96,approved,38
709,260,2025-12-26 07:38:16.092052,34.0,approved,9
710,7719,2026-01-26 15:00:16.092054,42.38,approved,18
711,5656,2026-02-08 22:23:16.092055,0.73,rejected,33
712,9053,2026-02-17 09:22:16.092057,19.93,approved,19
713,6786,2025-12-29 18:12:16.092058,48.17,approved,9
714,897,2026-02-10 23:57:16.092060,5.38,approved,46
715,680,2026-01-18 06:55:16.092062,12.06,approved,44
716,8663,2026-02-18 20:17:16.092063,28.76,approved,42
717,6742,2026-01-23 01:47:16.092064,42.97,approved,9
718,9681,2026-02-21 22:27:16.092066,5.31,approved,44
719,1184,2026-01-22 01:52:16.092067,0.7,approved,5
720,3564,2026-01-16 11:34:16.092069,34.51,approved,23
721,9544,2026-02-10 03:09:16.092070,30.07,approved,42
722,3469,2026-01-24 11:05:16.092071,13.92,approved,34
723,8979,2026-01-03 14:53:16.092073,47.9,approved,38
724,4531,2026-02-05 14:52:16.092074,28.18,rejected,22
725,8571,2026-01-16 08:59:16.092076,33.34,approved,5
726,3149,2026-01-03 08:05:16.092077,19.25,rejected,1
727,4451,2026-02-12 08:16:16.092078,46.12,approved,26
728,3853,2025-12-22 20:21:16.092080,14.17,rejected,18
729,6919,2026-02-20 10:22:16.092081,37.56,approved,26
730,8130,2025-12-23 02:20:16.092082,6.27,approved,15
731,1370,2025-12-24 17:02:16.092085,27.12,approved,2
732,9127,2025-12-29 04:11:16.092086,29.1,approved,15
733,6464,2026-01-30 08:34:16.092087,9.82,approved,11
734,5541,2026-02-20 19:15:16.092089,16.53,approved,45
735,7635,2026-01-28 02:17:16.092090,9.35,approved,20
736,9854,2025-12-28 21:18:16.092092,42.33,approved,47
737,9589,2026-02-08 04:43:16.092093,33.03,approved,42
738,8453,2025-12-27 00:25:16.092095,22.6,rejected,17
739,3309,2026-01-15 10:49:16.092096,28.02,rejected,5
740,4642,2026-01-22 12:33:16.092097,17.53,approved,33
741,5205,2026-01-11 21:08:16.092099,21.72,approved,44
742,8848,2026-02-10 18:04:16.092100,31.16,approved,25
743,9140,2025-12-24 09:38:16.092101,10.97,approved,7
744,11,2026-02-16 23:11:16.092103,7.14,approved,34
745,9842,2026-01-09 23:43:16.092104,47.25,rejected,15
746,6686,2026-02-09 05:18:16.092106,12.22,rejected,13
747,8650,2026-01-09 14:02:16.092107,25.01,approved,32
748,9201,2025-12-24 22:11:16.092108,38.2,approved,39
749,8985,2026-01-30 16:20:16.092110,28.03,approved,14
750,5814,2026-01-14 15:43:16.092111,31.93,approved,20
751,3557,2026-01-01 10:10:16.092113,8.59,approved,16
752,1978,2026-01-18 18:13:16.092114,20.05,approved,30
753,3668,2025-12-29 22:58:16.092115,34.67,approved,41
754,2166,2025-12-23 22:48:16.092117,10.88,rejected,19
755,1601,2026-02-05 14:12:16.092118,24.44,approved,22
756,460,2025-12-17 01:44:16.092120,29.67,rejected,37
757,2106,2026-01-16 14:11:16.092121,39.57,approved,10
758,1768,2025-12-29 13:38:16.092123,11.21,approved,8
759,8734,2026-01-25 01:51:16.092124,48.92,approved,29
760,8221,2026-02-11 06:34:16.092125,48.39,approved,14
761,9159,2026-02-22 03:03:16.092127,1.11,approved,11
762,733,2026-01-25 03:53:16.092131,18.71,rejected,30
763,7565,2026-01-23 02:41:16.092133,3.86,approved,33
764,921,2026-02-16 17:21:16.092134,16.2,approved,42
765,1932,2026-01-22 13:46:16.092135,30.55,approved,34
766,3674,2026-02-15 04:03:16.092137,30.63,approved,39
767,4889,2026-02-23 01:09:16.092138,5.28,approved,49
768,1038,2026-02-15 08:40:16.092140,34.02,approved,37
769,6033,2025-12-31 13:08:16.092141,42.39,approved,42
770,6193,2026-02-12 04:44:16.092142,31.74,approved,37
771,8907,2026-01-09 11:25:16.092144,15.84,approved,5
772,9704,2025-12-29 16:55:16.092145,0.62,approved,41
773,9331,2026-01-06 20:57:16.092146,32.6,approved,43
774,6695,2026-01-19 19:46:16.092148,34.05,approved,47
775,4877,2026-01-25 15:45:16.092149,35.58,approved,5
776,5992,2026-01-06 21:05:16.092151,2.44,approved,17
777,3786,2026-01-15 08:15:16.092152,26.06,approved,19
778,4569,2026-02-05 04:49:16.092153,20.96,approved,46
779,9882,2026-01-04 07:49:16.092155,38.48,approved,26
780,2321,2025-12-24 15:44:16.092156,36.27,approved,2
781,7073,2026-02-13 11:37:16.092158,47.56,approved,14
782,2467,2026-01-30 03:51:16.092159,44.93,approved,28
783,7191,2026-02-09 14:08:16.092160,28.12,approved,4
784,2158,2026-01-31 11:08:16.092162,49.03,approved,3
785,2062,2026-02-03 04:42:16.092163,7.94,approved,15
786,7550,2026-01-19 01:13:16.092165,0.85,approved,22
787,3183,2026-01-22 04:16:16.092166,5.84,approved,48
788,3483,2025-12-21 02:01:16.092167,18.08,approved,42
789,862,2026-02-01 07:43:16.092169,37.89,approved,19
790,6527,2026-01-25 14:59:16.092170,19.46,rejected,34
791,6140,2025-12-29 02:02:16.092172,39.14,approved,10
792,1273,2026-01-17 06:18:16.092173,37.27,approved,34
793,9208,2025-12-23 07:44:16.092174,39.82,approved,16
794,8958,2026-01-03 10:12:16.092176,9.77,rejected,37
795,4580,2025-12-23 04:04:16.092177,26.04,rejected,36
796,6086,2026-01-03 20:49:16.092179,35.78,approved,49
797,5085,2026-02-08 12:39:16.092180,14.57,approved,45
798,256,2026-01-05 17:36:16.092181,41.98,approved,22
799,1999,2026-02-21 16:31:16.092183,39.08,approved,32
800,6593,2025-12-22 20:35:16.092184,6.43,approved,44
801,5048,2026-01-22 12:00:16.092186,11.29,rejected,17
802,9702,2026-01-09 14:48:16.092187,12.25,approved,9
803,7147,2026-02-14 04:47:16.092189,43.98,rejected,33
804,2036,2026-01-17 05:01:16.092190,9.74,rejected,33
805,4496,2025-12-31 20:35:16.092191,31.29,approved,2
806,9484,2025-12-20 06:00:16.092193,3.71,approved,14
807,731,2026-01-07 20:53:16.092194,27.85,approved,37
808,9604,2026-02-21 06:31:16.092196,7.49,approved,33
809,3969,2025-12-27 12:47:16.092198,28.99,approved,1
810,9395,2026-01-18 09:47:16.092199,18.71,approved,47
811,6089,2026-02-04 20:13:16.092201,30.48,approved,22
812,920,2026-02-08 22:04:16.092202,20.02,approved,30
813,5572,2026-02-21 03:19:16.092204,42.79,approved,27
814,9250,2026-01-22 11:12:16.092205,37.97,approved,33
815,2802,2026-01-01 09:37:16.092206,42.31,approved,16
816,3903,2026-02-18 10:58:16.092208,11.49,approved,10
817,1819,2026-01-27 13:15:16.092209,7.87,approved,27
818,125,2026-01-14 19:40:16.092211,28.09,rejected,37
819,2716,2026-01-05 15:10:16.092212,43.71,approved,2
820,5698,2025-12-21 08:36:16.092213,5.98,approved,30
821,1156,2026-01-20 16:50:16.092215,12.08,approved,46
822,2487,2025-12-31 23:36:16.092216,37.43,approved,43
823,861,2026-01-09 12:09:16.092218,23.54,approved,19
824,2143,2026-01-21 01:54:16.092219,30.37,approved,19
825,6300,2025-12-18 13:12:16.092220,29.79,approved,35
826,9745,2026-01-10 03:59:16.092222,20.91,approved,11
827,8531,2025-12-23 12:38:16.092223,35.43,approved,32
828,9524,2026-02-13 07:04:16.092225,42.69,approved,16
829,7173,2025-12-27 21:55:16.092226,45.43,approved,17
830,9129,2026-02-12 10:25:16.092227,2.8,rejected,29
831,6565,2026-01-15 15:53:16.092229,27.9,approved,20
832,1880,2026-02-16 08:51:16.092230,2.5,approved,36
833,9661,2026-02-20 20:00:16.092232,45.1,approved,47
834,6107,2026-01-27 13:26:16.092233,21.75,approved,24
835,9410,2026-01-30 12:49:16.092234,45.08,approved,43
836,5550,2026-01-24 23:45:16.092236,9.79,approved,48
837,9508,2025-12-23 19:05:16.092237,8.54,approved,4
838,1477,2026-01-13 02:57:16.092239,45.46,approved,5
839,7639,2026-02-20 01:28:16.092240,46.95,approved,19
840,150,2026-02-13 21:21:16.092241,38.46,approved,48
841,1703,2026-02-19 19:03:16.092243,11.49,approved,24
842,2351,2026-01-08 12:03:16.092244,9.01,approved,48
843,4161,2026-01-17 16:36:16.092246,37.53,approved,1
844,822,2026-01-21 21:15:16.092247,31.92,approved,35
845,3824,2026-02-10 01:22:16.092248,43.67,rejected,2
846,2080,2026-01-21 04:21:16.092250,14.2,approved,10
847,9031,2025-12-26 03:02:16.092251,15.12,approved,6
848,3580,2025-12-20 09:38:16.092253,36.72,approved,40
849,3082,2026-02-08 04:10:16.092254,13.76,approved,38
850,701,2026-01-26 08:23:16.092255,23.39,approved,20
851,6640,2026-02-02 05:41:16.092257,26.25,approved,19
852,5170,2026-01-12 07:23:16.092258,33.62,approved,48
853,1215,2026-02-17 20:36:16.092260,17.55,approved,36
854,1984,2026-01-11 20:38:16.092261,42.99,approved,48
855,8799,2026-02-06 13:14:16.092262,20.42,approved,29
856,6338,2026-01-22 23:57:16.092264,2.55,approved,41
857,3700,2025-12-27 22:21:16.092265,3.82,approved,24
858,4062,2026-01-19 18:57:16.092267,48.59,approved,9
859,9926,2026-01-12 00:25:16.092268,31.29,approved,32
860,8341,2026-02-13 17:20:16.092269,24.8,approved,40
861,1412,2026-01-07 20:57:16.092271,43.55,approved,5
862,2452,2025-12-24 08:42:16.092274,35.99,approved,21
863,6090,2026-01-29 17:11:16.092276,9.48,approved,17
864,3341,2026-01-31 22:13:16.092277,0.86,approved,24
865,1918,2026-02-08 15:17:16.092279,49.12,approved,27
866,4143,2026-02-02 06:39:16.092280,31.65,approved,48
867,6376,2026-01-15 06:22:16.092281,24.12,approved,18
868,7450,2026-01-20 21:53:16.092283,47.26,approved,22
869,7861,2026-02-12 21:01:16.092284,18.78,approved,6
870,7468,2026-02-11 05:23:16.092286,36.27,approved,28
871,6831,2026-02-05 05:16:16.092287,33.67,approved,42
872,8826,2026-01-11 08:54:16.092288,34.01,approved,20
873,4861,2026-01-23 10:31:16.092290,34.02,rejected,16
874,9955,2026-02-04 03:32:16.092291,1.02,approved,19
875,6275,2026-01-18 18:46:16.092293,41.3,approved,8
876,5612,2026-02-11 10:32:16.092294,46.19,approved,18
877,7515,2025-12-23 02:37:16.092295,22.74,approved,37
878,8126,2026-01-27 00:11:16.092297,28.24,rejected,45
879,1197,2025-12-25 19:42:16.092298,16.57,approved,47
880,4620,2026-01-16 16:34:16.092300,39.36,approved,31
881,7452,2026-01-11 05:42:16.092301,36.96,approved,38
882,5971,2026-01-23 07:09:16.092303,37.06,approved,2
883,1093,2026-01-05 19:51:16.092304,36.88,approved,32
884,7517,2026-02-12 12:48:16.092306,11.32,approved,15
885,5865,2026-02-19 18:05:16.092307,6.07,approved,11
886,1607,2026-02-08 15:44:16.092309,15.88,rejected,5
887,1966,2026-02-11 22:12:16.092310,28.98,rejected,42
888,1845,2025-12-30 15:57:16.092312,20.28,approved,29
889,7251,2026-01-16 20:46:16.092313,12.84,approved,20
890,5053,2026-01-07 08:35:16.092314,1.6,rejected,20
891,3499,2025-12-25 08:26:16.092316,6.5,approved,18
892,5742,2025-12-17 00:25:16.092317,5.71,approved,12
893,9658,2026-02-11 19:21:16.092319,47.85,approved,49
894,3315,2025-12-27 20:34:16.092320,39.05,approved,17
895,1787,2026-01-08 03:21:16.092322,6.58,rejected,4
896,2545,2025-12-29 07:30:16.092323,23.63,rejected,19
897,3637,2025-12-23 23:53:16.092325,32.9,rejected,23
898,8263,2026-01-17 20:57:16.092329,48.07,approved,27
899,8565,2026-02-11 03:23:16.092332,13.81,approved,42
900,3730,2026-01-17 18:39:16.092334,13.57,approved,46
901,7500,2026-01-07 03:11:16.092336,28.63,approved,45
902,5268,2026-02-08 22:29:16.092339,42.94,approved,14
903,7472,2026-02-04 11:22:16.092341,14.34,rejected,4
904,6700,2026-01-25 12:00:16.092343,6.73,rejected,4
905,9845,2026-01-28 07:56:16.092346,13.67,approved,24
906,7042,2026-01-03 00:14:16.092348,22.73,approved,23
907,6646,2026-02-14 23:47:16.092350,18.32,rejected,36
908,9693,2026-01-12 05:47:16.092352,43.13,approved,11
909,371,2026-01-03 04:52:16.092354,47.18,approved,33
910,2896,2026-02-16 07:43:16.092355,19.23,approved,38
911,2407,2026-02-03 00:30:16.092356,41.26,approved,5
912,1275,2026-02-15 11:41:16.092358,3.9,approved,27
913,8390,2026-01-29 17:41:16.092359,27.91,approved,37
914,1262,2026-02-14 20:42:16.092361,41.67,approved,27
915,1083,2026-02-13 00:47:16.092362,21.22,approved,31
916,5214,2026-02-18 08:31:16.092364,7.6,rejected,12
917,8486,2026-02-05 10:58:16.092365,14.56,rejected,47
918,232,2025-12-23 09:10:16.092366,24.85,rejected,6
919,4399,2026-01-16 08:28:16.092368,42.25,approved,12
920,623,2026-02-08 19:38:16.092369,37.56,approved,14
921,9109,2026-01-24 07:31:16.092371,4.64,approved,22
922,3898,2026-01-11 20:42:16.092372,27.53,approved,11
923,114,2026-01-11 15:03:16.092373,43.68,rejected,40
924,2732,2026-02-22 18:08:16.092375,29.07,approved,39
925,4586,2026-01-11 14:42:16.092376,3.71,approved,38
926,4627,2026-01-03 15:16:16.092378,41.24,approved,13
927,7080,2026-01-23 17:23:16.092379,45.39,approved,6
